iucn_sid,kingdom,phylum,class,order,family,genus,sciname,population,category,subspecies,rank,subpopulation,country_code
20436473,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Trachinotus,Trachinotus baillonii,NA,LC,NA,NA,NA,UM
20661897,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Lestidiops,Lestidiops mirabilis,NA,LC,NA,NA,NA,UM
20662018,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SCOPELARCHIDAE,Rosenblattichthys,Rosenblattichthys hubbsi,NA,LC,NA,NA,NA,UM
20662028,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SCOPELARCHIDAE,Scopelarchoides,Scopelarchoides danae,NA,LC,NA,NA,NA,UM
20665551,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GEMPYLIDAE,Diplospinus,Diplospinus multistriatus,NA,LC,NA,NA,NA,UM
20665719,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,HOWELLIDAE,Howella,Howella simplex,NA,LC,NA,NA,NA,UM
21101322,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,OPISTHOPROCTIDAE,Winteria,Winteria telescopa,NA,LC,NA,NA,NA,UM
21104612,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,PLATYTROCTIDAE,Holtbyrnia,Holtbyrnia innesi,NA,LC,NA,NA,NA,UM
21110276,ANIMALIA,CHORDATA,ACTINOPTERYGII,CETOMIMIFORMES,BARBOURISIIDAE,Barbourisia,Barbourisia rufa,NA,LC,NA,NA,NA,UM
21112669,ANIMALIA,CHORDATA,ACTINOPTERYGII,LAMPRIFORMES,STYLEPHORIDAE,Stylephorus,Stylephorus chordatus,NA,LC,NA,NA,NA,UM
21112867,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,CAULOPHRYNIDAE,Caulophryne,Caulophryne polynema,NA,LC,NA,NA,NA,UM
21112879,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,CERATIIDAE,Ceratias,Ceratias uranoscopus,NA,LC,NA,NA,NA,UM
21113900,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Dysalotus,Dysalotus alcocki,NA,LC,NA,NA,NA,UM
21113904,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Kali,Kali indica,NA,LC,NA,NA,NA,UM
21132418,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBROLABRACIDAE,Scombrolabrax,Scombrolabrax heterolepis,NA,LC,NA,NA,NA,UM
21132822,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Melamphaes,Melamphaes simus,NA,LC,NA,NA,NA,UM
21132825,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,Cyclothone obscura,NA,LC,NA,NA,NA,UM
21132828,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Gonostoma,Gonostoma atlanticum,NA,LC,NA,NA,NA,UM
21132859,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Argyropelecus,Argyropelecus sladeni,NA,LC,NA,NA,NA,UM
21132889,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Aristostomias,Aristostomias grimaldii,NA,LC,NA,NA,NA,UM
21132901,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Aristostomias,Aristostomias xenostoma,NA,LC,NA,NA,NA,UM
21132910,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Astronesthes,Astronesthes indicus,NA,LC,NA,NA,NA,UM
21133000,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Eustomias,Eustomias macronema,NA,LC,NA,NA,NA,UM
21133010,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Eustomias,Eustomias schmidti,NA,LC,NA,NA,NA,UM
21133167,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Thysanactis,Thysanactis dentex,NA,LC,NA,NA,NA,UM
21133207,ANIMALIA,CHORDATA,ACTINOPTERYGII,ZEIFORMES,ZENIONIDAE,Zenion,Zenion hololepis,NA,LC,NA,NA,NA,UM
22680247,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Spatula,Spatula clypeata,NA,LC,NA,NA,NA,UM
22680301,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,Anas acuta,NA,LC,NA,NA,NA,UM
22680313,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Spatula,Spatula querquedula,NA,LC,NA,NA,NA,UM
22683623,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Megaceryle,Megaceryle alcyon,NA,LC,NA,NA,NA,UM
22684072,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Urodynamis,Urodynamis taitensis,NA,LC,NA,NA,NA,UM
22684331,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coccyzus,Coccyzus americanus,NA,LC,NA,NA,NA,UM
22684434,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Crotophaga,Crotophaga ani,NA,LC,NA,NA,NA,UM
22688504,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,TYTONIDAE,Tyto,Tyto alba,NA,LC,NA,NA,NA,UM
22688511,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,TYTONIDAE,Tyto,Tyto glaucops,NA,LC,NA,NA,NA,UM
22689531,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Asio,Asio flammeus,NA,LC,NA,NA,NA,UM
22690066,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,Columba livia,NA,LC,NA,NA,NA,UM
22690229,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas leucocephala,NA,NT,NA,NA,NA,UM
22690241,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas squamosa,NA,LC,NA,NA,NA,UM
22690774,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columbina,Columbina passerina,NA,LC,NA,NA,NA,UM
22692447,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia,Hypotaenidia wakensis,NA,EX,NA,NA,NA,UM
22693097,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Gallinago,Gallinago gallinago,NA,LC,NA,NA,NA,UM
22693182,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Numenius tahitiensis,NA,VU,NA,NA,NA,UM
22693231,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Tringa,Tringa melanoleuca,NA,LC,NA,NA,NA,UM
22693235,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Tringa,Tringa flavipes,NA,LC,NA,NA,NA,UM
22693277,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Actitis,Actitis macularius,NA,LC,NA,NA,NA,UM
22693289,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Tringa,Tringa brevipes,NA,NT,NA,NA,NA,UM
22693305,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Tringa,Tringa incana,NA,LC,NA,NA,NA,UM
22693319,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Tringa,Tringa semipalmata,NA,LC,NA,NA,NA,UM
22693336,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Arenaria,Arenaria interpres,NA,LC,NA,NA,NA,UM
22693369,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris alba,NA,LC,NA,NA,NA,UM
22693376,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris mauri,NA,LC,NA,NA,NA,UM
22693408,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris melanotos,NA,LC,NA,NA,NA,UM
22693414,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris acuminata,NA,LC,NA,NA,NA,UM
22693427,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris alpina,NA,LC,NA,NA,NA,UM
22693447,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris subruficollis,NA,NT,NA,NA,NA,UM
22693468,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,Calidris pugnax,NA,LC,NA,NA,NA,UM
22693472,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Steganopus,Steganopus tricolor,NA,LC,NA,NA,NA,UM
22693735,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Pluvialis,Pluvialis fulva,NA,LC,NA,NA,NA,UM
22693764,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,Charadrius semipalmatus,NA,LC,NA,NA,NA,UM
22694455,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,Larus atricilla,NA,LC,NA,NA,NA,UM
22694462,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,Larus pipixcan,NA,LC,NA,NA,NA,UM
22694552,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Thalasseus,Thalasseus elegans,NA,NT,NA,NA,NA,UM
22694612,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sterna,Sterna sumatrana,NA,LC,NA,NA,NA,UM
22694722,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Onychoprion,Onychoprion lunatus,NA,LC,NA,NA,NA,UM
22694740,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Onychoprion,Onychoprion fuscatus,NA,LC,NA,NA,NA,UM
22694794,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Anous,Anous stolidus,NA,LC,NA,NA,NA,UM
22694799,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Anous,Anous minutus,NA,LC,NA,NA,NA,UM
22694821,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Gygis,Gygis alba,NA,LC,NA,NA,NA,UM
22694830,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Gygis,Gygis microrhyncha,NA,LC,NA,NA,NA,UM
22694938,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,PANDIONIDAE,Pandion,Pandion haliaetus,NA,LC,NA,NA,NA,UM
22695933,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,Buteo jamaicensis,NA,LC,NA,NA,NA,UM
22696395,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,Falco sparverius,NA,LC,NA,NA,NA,UM
22696641,ANIMALIA,CHORDATA,AVES,PHAETHONTIFORMES,PHAETHONTIDAE,Phaethon,Phaethon rubricauda,NA,LC,NA,NA,NA,UM
22696645,ANIMALIA,CHORDATA,AVES,PHAETHONTIFORMES,PHAETHONTIDAE,Phaethon,Phaethon lepturus,NA,LC,NA,NA,NA,UM
22696694,ANIMALIA,CHORDATA,AVES,SULIFORMES,SULIDAE,Sula,Sula sula,NA,LC,NA,NA,NA,UM
22696698,ANIMALIA,CHORDATA,AVES,SULIFORMES,SULIDAE,Sula,Sula leucogaster,NA,LC,NA,NA,NA,UM
22696998,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea,Ardea herodias,NA,LC,NA,NA,NA,UM
22697109,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Bubulcus,Bubulcus ibis,NA,LC,NA,NA,NA,UM
22697724,ANIMALIA,CHORDATA,AVES,SULIFORMES,FREGATIDAE,Fregata,Fregata magnificens,NA,LC,NA,NA,NA,UM
22697733,ANIMALIA,CHORDATA,AVES,SULIFORMES,FREGATIDAE,Fregata,Fregata minor,NA,LC,NA,NA,NA,UM
22697738,ANIMALIA,CHORDATA,AVES,SULIFORMES,FREGATIDAE,Fregata,Fregata ariel,NA,LC,NA,NA,NA,UM
22697925,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pseudobulweria,Pseudobulweria rostrata,NA,NT,NA,NA,NA,UM
22697954,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma nigripennis,NA,LC,NA,NA,NA,UM
22697957,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma cervicalis,NA,VU,NA,NA,NA,UM
22697963,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma inexpectata,NA,NT,NA,NA,NA,UM
22697967,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma hypoleuca,NA,LC,NA,NA,NA,UM
22697970,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma leucoptera,NA,VU,NA,NA,NA,UM
22697975,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma cookii,NA,VU,NA,NA,NA,UM
22697984,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma pycrofti,NA,VU,NA,NA,NA,UM
22697987,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma brevipes,NA,VU,NA,NA,NA,UM
22697997,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma longirostris,NA,VU,NA,NA,NA,UM
22698001,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma alba,NA,EN,NA,NA,NA,UM
22698012,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma heraldica,NA,LC,NA,NA,NA,UM
22698017,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma sandwichensis,NA,EN,NA,NA,NA,UM
22698027,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma neglecta,NA,LC,NA,NA,NA,UM
22698039,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma ultima,NA,LC,NA,NA,NA,UM
22698042,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma solandri,NA,VU,NA,NA,NA,UM
22698132,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Bulweria,Bulweria bulwerii,NA,LC,NA,NA,NA,UM
22698175,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,Ardenna pacifica,NA,LC,NA,NA,NA,UM
22698182,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,Ardenna bulleri,NA,VU,NA,NA,NA,UM
22698188,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,Ardenna carneipes,NA,NT,NA,NA,NA,UM
22698209,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,Ardenna grisea,NA,NT,NA,NA,NA,UM
22698216,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,Ardenna tenuirostris,NA,LC,NA,NA,NA,UM
22698222,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,Puffinus nativitatis,NA,LC,NA,NA,NA,UM
22698235,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,Puffinus auricularis,NA,CR,NA,NA,NA,UM
22698335,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,Phoebastria albatrus,NA,VU,NA,NA,NA,UM
22698350,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,Phoebastria nigripes,NA,NT,NA,NA,NA,UM
22698365,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,Phoebastria immutabilis,NA,NT,NA,NA,NA,UM
22698436,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Oceanites,Oceanites oceanicus,NA,LC,NA,NA,NA,UM
22698459,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Fregetta,Fregetta tropica,NA,LC,NA,NA,NA,UM
22698471,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Nesofregetta,Nesofregetta fuliginosa,NA,EN,NA,NA,NA,UM
22698535,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,Hydrobates tristrami,NA,LC,NA,NA,NA,UM
22698572,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,Hydrobates furcatus,NA,LC,NA,NA,NA,UM
22700509,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Tyrannus,Tyrannus dominicensis,NA,LC,NA,NA,NA,UM
22705188,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo,Vireo griseus,NA,LC,NA,NA,NA,UM
22705254,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo,Vireo altiloquus,NA,LC,NA,NA,NA,UM
22706013,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,Corvus leucognaphalus,NA,VU,NA,NA,NA,UM
22711013,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Dumetella,Dumetella carolinensis,NA,LC,NA,NA,NA,UM
22712104,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,Progne dominicensis,NA,LC,NA,NA,NA,UM
22712252,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Hirundo,Hirundo rustica,NA,LC,NA,NA,NA,UM
22712427,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Petrochelidon,Petrochelidon pyrrhonota,NA,LC,NA,NA,NA,UM
22712435,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Petrochelidon,Petrochelidon fulva,NA,LC,NA,NA,NA,UM
22719821,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,Lonchura punctulata,NA,LC,NA,NA,NA,UM
22721627,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Leiothlypis,Leiothlypis ruficapilla,NA,LC,NA,NA,NA,UM
22721639,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,Setophaga americana,NA,LC,NA,NA,NA,UM
22721670,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,Setophaga tigrina,NA,LC,NA,NA,NA,UM
22721673,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,Setophaga caerulescens,NA,LC,NA,NA,NA,UM
22721689,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,Setophaga virens,NA,LC,NA,NA,NA,UM
22721719,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,Setophaga pinus,NA,LC,NA,NA,NA,UM
22721725,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,Setophaga discolor,NA,LC,NA,NA,NA,UM
22721731,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,Setophaga palmarum,NA,LC,NA,NA,NA,UM
22721758,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Mniotilta,Mniotilta varia,NA,LC,NA,NA,NA,UM
22721762,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,Setophaga ruticilla,NA,LC,NA,NA,NA,UM
22721779,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Seiurus,Seiurus aurocapilla,NA,LC,NA,NA,NA,UM
22721793,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Parkesia,Parkesia noveboracensis,NA,LC,NA,NA,NA,UM
22721803,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Parkesia,Parkesia motacilla,NA,LC,NA,NA,NA,UM
22721824,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Geothlypis,Geothlypis philadelphia,NA,LC,NA,NA,NA,UM
22721836,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Geothlypis,Geothlypis trichas,NA,LC,NA,NA,NA,UM
22722080,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Coereba,Coereba flaveola,NA,LC,NA,NA,NA,UM
22723603,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Tiaris,Tiaris olivaceus,NA,LC,NA,NA,NA,UM
22723611,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Melanospiza,Melanospiza bicolor,NA,LC,NA,NA,NA,UM
22727746,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Anous,Anous ceruleus,NA,LC,NA,NA,NA,UM
22734070,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,Puffinus bailloni,NA,LC,NA,NA,NA,UM
22734972,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Milvus,Milvus migrans,NA,LC,NA,NA,NA,UM
22736173,ANIMALIA,CHORDATA,AVES,SULIFORMES,SULIDAE,Sula,Sula dactylatra,NA,LC,NA,NA,NA,UM
42830286,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,LINOPHRYNIDAE,Photocorynus,Photocorynus spiniceps,NA,LC,NA,NA,NA,UM
44393141,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Setaria,Setaria setosa,NA,LC,NA,NA,NA,UM
45354718,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,Puffinus bryani,NA,CR,NA,NA,NA,UM
45354964,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,Falco peregrinus,NA,LC,NA,NA,NA,UM
45959182,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,Puffinus lherminieri,NA,LC,NA,NA,NA,UM
46076682,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,LOPHIIDAE,Lophiomus,Lophiomus setigerus,NA,LC,NA,NA,NA,UM
46076701,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Brotula,Brotula multibarbata,NA,LC,NA,NA,NA,UM
46079801,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Istiblennius,Istiblennius edentulus,NA,LC,NA,NA,NA,UM
46080080,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Petroscirtes,Petroscirtes mitratus,NA,LC,NA,NA,NA,UM
46086162,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,KYPHOSIDAE,Kyphosus,Kyphosus cinerascens,NA,LC,NA,NA,NA,UM
46087863,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PRIACANTHIDAE,Priacanthus,Priacanthus hamrur,NA,LC,NA,NA,NA,UM
46104077,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Lupinoblennius,Lupinoblennius vinctus,NA,NT,NA,NA,NA,UM
47142954,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Emblemaria,Emblemaria vitta,NA,LC,NA,NA,NA,UM
47143173,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Emblemariopsis,Emblemariopsis occidentalis,NA,LC,NA,NA,NA,UM
47143381,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,Dactyloscopus,Dactyloscopus boehlkei,NA,LC,NA,NA,NA,UM
47143421,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,Gillellus,Gillellus inescatus,NA,DD,NA,NA,NA,UM
47145180,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Psenes,Psenes maculatus,NA,LC,NA,NA,NA,UM
47164926,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,EVERMANNELLIDAE,Coccorella,Coccorella atlantica,NA,LC,NA,NA,NA,UM
47165067,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,Diaphus luetkeni,NA,LC,NA,NA,NA,UM
47165158,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Eustomias,Eustomias bigelowi,NA,LC,NA,NA,NA,UM
47165363,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Eustomias,Eustomias macrurus,NA,LC,NA,NA,NA,UM
47165472,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photonectes,Photonectes parvimanus,NA,LC,NA,NA,NA,UM
47165538,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Sudis,Sudis atrox,NA,LC,NA,NA,NA,UM
48342105,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Cirripectes,Cirripectes auritus,NA,LC,NA,NA,NA,UM
48342117,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Cirripectes,Cirripectes fuscoguttatus,NA,LC,NA,NA,NA,UM
48342126,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Blenniella,Blenniella paula,NA,LC,NA,NA,NA,UM
